ies,sigla,uf,cidade,campus,curso,grau,turno,grupo,categoria,nota,vagas,inscricoes
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",609.16,15,151
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Integral,Cotas (Lei 12.711),PCD · renda ≤1 SM,402.11,2,4
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Integral,Cotas (Lei 12.711),PCD · qualquer renda,504.27,2,5
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,653.2,2,248
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · qualquer renda,655.27,3,301
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA DE TELECOMUNICAÇÕES,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,659.94,40,439
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",662.98,15,249
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",682.34,15,298
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Integral,Cotas (Lei 12.711),PCD · renda ≤1 SM,613.32,2,21
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Integral,Cotas (Lei 12.711),PCD · qualquer renda,649.75,2,27
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,732.75,2,477
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · qualquer renda,738.59,3,600
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,740.8,40,932
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ARTES VISUAIS,Licenciatura,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",623.17,11,214
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ARTES VISUAIS,Licenciatura,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",635.31,11,254
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ARTES VISUAIS,Licenciatura,Matutino,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,393.9,1,1
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ARTES VISUAIS,Licenciatura,Matutino,Cotas (Lei 12.711),PCD · renda ≤1 SM,555.13,2,19
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ARTES VISUAIS,Licenciatura,Matutino,Cotas (Lei 12.711),PCD · qualquer renda,586.2,2,23
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ARTES VISUAIS,Licenciatura,Matutino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,672.38,1,470
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ARTES VISUAIS,Licenciatura,Matutino,Cotas (Lei 12.711),Escola Pública · qualquer renda,674.69,2,556
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ARTES VISUAIS,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,680.88,30,744
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TEATRO,Licenciatura,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",586.82,10,114
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TEATRO,Licenciatura,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",611.66,9,120
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TEATRO,Licenciatura,Vespertino,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,544.26,1,3
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TEATRO,Licenciatura,Vespertino,Cotas (Lei 12.711),PCD · qualquer renda,444.89,2,3
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TEATRO,Licenciatura,Vespertino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,647.99,1,200
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TEATRO,Licenciatura,Vespertino,Cotas (Lei 12.711),Escola Pública · qualquer renda,648.73,1,214
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TEATRO,Licenciatura,Vespertino,Ampla Concorrência,Ampla Concorrência,649.3,24,308
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",583.6,6,129
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",614.78,5,141
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Vespertino,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,475.56,1,1
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Vespertino,Cotas (Lei 12.711),PCD · renda ≤1 SM,472.66,1,4
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Vespertino,Cotas (Lei 12.711),PCD · qualquer renda,516.76,1,4
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Vespertino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,621.59,1,222
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Vespertino,Cotas (Lei 12.711),Escola Pública · qualquer renda,644.55,1,245
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,653.48,9,319
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",595.95,6,111
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",621.84,5,139
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Noturno,Cotas (Lei 12.711),PCD · renda ≤1 SM,441.11,1,2
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Noturno,Cotas (Lei 12.711),PCD · qualquer renda,460.14,1,2
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Noturno,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,637.08,1,218
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Noturno,Cotas (Lei 12.711),Escola Pública · qualquer renda,637.44,1,255
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,TURISMO,Bacharelado,Noturno,Ampla Concorrência,Ampla Concorrência,640.71,9,335
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA CIVIL,Bacharelado,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",640.59,11,212
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA CIVIL,Bacharelado,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",656.79,11,246
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA CIVIL,Bacharelado,Matutino,Cotas (Lei 12.711),PCD · renda ≤1 SM,472.98,2,6
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA CIVIL,Bacharelado,Matutino,Cotas (Lei 12.711),PCD · qualquer renda,565.21,2,10
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA CIVIL,Bacharelado,Matutino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,695.9,1,392
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA CIVIL,Bacharelado,Matutino,Cotas (Lei 12.711),Escola Pública · qualquer renda,695.96,2,464
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Fortaleza,Campus Fortaleza,ENGENHARIA CIVIL,Bacharelado,Matutino,Ampla Concorrência,Ampla Concorrência,699.65,30,637
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,ALIMENTOS,Tecnológico,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",516.94,8,45
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,ALIMENTOS,Tecnológico,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",534.67,8,48
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,ALIMENTOS,Tecnológico,Matutino,Cotas (Lei 12.711),PCD · qualquer renda,556.52,1,2
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,ALIMENTOS,Tecnológico,Matutino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,588.79,1,118
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,ALIMENTOS,Tecnológico,Matutino,Cotas (Lei 12.711),Escola Pública · qualquer renda,589.73,1,125
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,ALIMENTOS,Tecnológico,Matutino,Ampla Concorrência,Ampla Concorrência,590.3,19,149
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,MECATRÔNICA INDUSTRIAL,Tecnológico,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",406.26,8,25
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,MECATRÔNICA INDUSTRIAL,Tecnológico,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",508.69,8,26
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,MECATRÔNICA INDUSTRIAL,Tecnológico,Matutino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,563.72,1,60
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,MECATRÔNICA INDUSTRIAL,Tecnológico,Matutino,Cotas (Lei 12.711),Escola Pública · qualquer renda,568.43,1,69
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,MECATRÔNICA INDUSTRIAL,Tecnológico,Matutino,Ampla Concorrência,Ampla Concorrência,592.62,19,99
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,AGRONOMIA,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",520.78,8,68
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,AGRONOMIA,Bacharelado,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",550.0,8,72
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,AGRONOMIA,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,581.0,1,148
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,AGRONOMIA,Bacharelado,Integral,Cotas (Lei 12.711),Escola Pública · qualquer renda,581.26,1,155
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,AGRONOMIA,Bacharelado,Integral,Ampla Concorrência,Ampla Concorrência,583.64,19,201
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,MÚSICA,Licenciatura,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",482.38,8,32
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,MÚSICA,Licenciatura,Noturno,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",526.09,8,32
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,MÚSICA,Licenciatura,Noturno,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,590.7,1,61
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,MÚSICA,Licenciatura,Noturno,Cotas (Lei 12.711),Escola Pública · qualquer renda,603.48,1,63
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,MÚSICA,Licenciatura,Noturno,Ampla Concorrência,Ampla Concorrência,608.36,19,77
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,NUTRIÇÃO,Bacharelado,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",641.34,8,308
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,NUTRIÇÃO,Bacharelado,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",666.03,8,336
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,NUTRIÇÃO,Bacharelado,Vespertino,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,436.26,1,7
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,NUTRIÇÃO,Bacharelado,Vespertino,Cotas (Lei 12.711),PCD · renda ≤1 SM,593.12,1,10
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,NUTRIÇÃO,Bacharelado,Vespertino,Cotas (Lei 12.711),PCD · qualquer renda,634.71,1,11
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,NUTRIÇÃO,Bacharelado,Vespertino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,696.81,1,695
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,NUTRIÇÃO,Bacharelado,Vespertino,Cotas (Lei 12.711),Escola Pública · qualquer renda,698.89,1,755
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,NUTRIÇÃO,Bacharelado,Vespertino,Ampla Concorrência,Ampla Concorrência,699.58,19,981
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,EDUCAÇÃO FÍSICA,Licenciatura,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",569.86,15,197
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,EDUCAÇÃO FÍSICA,Licenciatura,Integral,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,435.59,1,1
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,EDUCAÇÃO FÍSICA,Licenciatura,Integral,Cotas (Lei 12.711),PCD · renda ≤1 SM,441.77,2,6
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,EDUCAÇÃO FÍSICA,Licenciatura,Integral,Cotas (Lei 12.711),PCD · qualquer renda,471.95,2,6
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,EDUCAÇÃO FÍSICA,Licenciatura,Integral,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,598.72,2,383
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,EDUCAÇÃO FÍSICA,Licenciatura,Integral,Cotas (Lei 12.711),Escola Pública · qualquer renda,602.25,3,409
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,EDUCAÇÃO FÍSICA,Licenciatura,Integral,Ampla Concorrência,Ampla Concorrência,604.23,40,504
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Limoeiro do Norte,Campus Limoeiro do Norte,EDUCAÇÃO FÍSICA,Licenciatura,Integral,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",555.99,15,186
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Crateús,Campus Crateús,LETRAS,Licenciatura,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · renda ≤1 SM",613.81,8,200
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Crateús,Campus Crateús,LETRAS,Licenciatura,Matutino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",621.5,8,205
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Crateús,Campus Crateús,LETRAS,Licenciatura,Matutino,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,584.29,1,5
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Crateús,Campus Crateús,LETRAS,Licenciatura,Matutino,Cotas (Lei 12.711),PCD · renda ≤1 SM,569.36,1,10
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Crateús,Campus Crateús,LETRAS,Licenciatura,Matutino,Cotas (Lei 12.711),PCD · qualquer renda,583.59,1,10
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Crateús,Campus Crateús,LETRAS,Licenciatura,Matutino,Cotas (Lei 12.711),Escola Pública · renda ≤1 SM,641.3,1,394
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Crateús,Campus Crateús,LETRAS,Licenciatura,Matutino,Cotas (Lei 12.711),Escola Pública · qualquer renda,646.97,1,412
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Crateús,Campus Crateús,LETRAS,Licenciatura,Matutino,Ampla Concorrência,Ampla Concorrência,648.02,19,500
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Crateús,Campus Crateús,ZOOTECNIA,Bacharelado,Vespertino,Cotas (Lei 12.711),"Pretos, Pardos e Indígenas · qualquer renda",604.4,6,120
"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,Crateús,Campus Crateús,ZOOTECNIA,Bacharelado,Vespertino,Cotas (Lei 12.711),Quilombola · renda ≤1 SM,520.5,1,4
